timeStamp,demand
2014-05-29 05:00:00,4227.0000
2014-05-29 06:00:00,4743.3000
2014-05-29 07:00:00,5353.3000
2014-05-29 08:00:00,5758.6000
2014-05-29 09:00:00,6021.8000
2014-05-29 10:00:00,6138.2000
2014-05-29 11:00:00,6202.6000
2014-05-29 12:00:00,6254.8000
2014-05-29 13:00:00,6304.6000
2014-05-29 14:00:00,6310.1000
2014-05-29 15:00:00,6328.7000
2014-05-29 16:00:00,6334.1000
2014-05-29 17:00:00,6272.3000
2014-05-29 18:00:00,6022.0000
2014-05-29 19:00:00,5872.5000
2014-05-29 20:00:00,5836.1000
2014-05-29 21:00:00,5699.9000
2014-05-29 22:00:00,5381.2000
2014-05-29 23:00:00,4955.5000
2014-05-30 00:00:00,4558.4000
2014-05-30 01:00:00,4299.5000
2014-05-30 02:00:00,4146.7000
2014-05-30 03:00:00,4076.4000
2014-05-30 04:00:00,4085.1000
2014-05-30 05:00:00,4262.8000
2014-05-30 06:00:00,4773.3000
2014-05-30 07:00:00,5379.6000
2014-05-30 08:00:00,5866.1000
2014-05-30 09:00:00,6216.5000
2014-05-30 10:00:00,6408.7000
2014-05-30 11:00:00,6531.3000
2014-05-30 12:00:00,6602.4000
2014-05-30 13:00:00,6645.3000
2014-05-30 14:00:00,6692.0000
2014-05-30 15:00:00,6728.1000
2014-05-30 16:00:00,6730.2000
2014-05-30 17:00:00,6660.6000
2014-05-30 18:00:00,6359.9000
2014-05-30 19:00:00,6174.4000
2014-05-30 20:00:00,6028.3000
2014-05-30 21:00:00,5871.6000
2014-05-30 22:00:00,5584.8000
2014-05-30 23:00:00,5181.8000
2014-05-31 00:00:00,4766.2000
2014-05-31 01:00:00,4483.9000
2014-05-31 02:00:00,4234.3000
2014-05-31 03:00:00,4132.3000
2014-05-31 04:00:00,4092.0000
2014-05-31 05:00:00,4068.7000
2014-05-31 06:00:00,4220.3000
2014-05-31 07:00:00,4532.1000
2014-05-31 08:00:00,4920.4000
2014-05-31 09:00:00,5238.2000
2014-05-31 10:00:00,5455.8000
2014-05-31 11:00:00,5577.3000
2014-05-31 12:00:00,5622.7000
2014-05-31 13:00:00,5592.6000
2014-05-31 14:00:00,5571.2000
2014-05-31 15:00:00,5530.7000
2014-05-31 16:00:00,5506.2000
2014-05-31 17:00:00,5512.4000
2014-05-31 18:00:00,5477.3000
2014-05-31 19:00:00,5409.3000
2014-05-31 20:00:00,5412.7000
2014-05-31 21:00:00,5372.8000
2014-05-31 22:00:00,5174.7000
2014-05-31 23:00:00,4907.5000
2014-06-01 00:00:00,4590.3000
2014-06-01 01:00:00,4343.6000
2014-06-01 02:00:00,4178.6000
2014-06-01 03:00:00,4078.1000
2014-06-01 04:00:00,3984.4000
2014-06-01 05:00:00,3925.4000
2014-06-01 06:00:00,4038.0000
2014-06-01 07:00:00,4266.8000
2014-06-01 08:00:00,4585.8000
2014-06-01 09:00:00,4910.7000
2014-06-01 10:00:00,5179.7000
2014-06-01 11:00:00,5355.7000
2014-06-01 12:00:00,5456.6000
2014-06-01 13:00:00,5496.9000
2014-06-01 14:00:00,5516.8000
2014-06-01 15:00:00,5534.2000
2014-06-01 16:00:00,5541.3000
2014-06-01 17:00:00,5549.1000
2014-06-01 18:00:00,5512.8000
2014-06-01 19:00:00,5470.3000
2014-06-01 20:00:00,5530.0000
2014-06-01 21:00:00,5530.8000
2014-06-01 22:00:00,5289.2000
2014-06-01 23:00:00,4948.4000
2014-06-02 00:00:00,4615.6000
2014-06-02 01:00:00,4389.8000
2014-06-02 02:00:00,4251.5000
2014-06-02 03:00:00,4186.4000
2014-06-02 04:00:00,4218.0000
2014-06-02 05:00:00,4409.8000
2014-06-02 06:00:00,4984.8000
2014-06-02 07:00:00,5659.7000
2014-06-02 08:00:00,6209.4000
2014-06-02 09:00:00,6577.0000
2014-06-02 10:00:00,6767.9000
2014-06-02 11:00:00,6895.8000
2014-06-02 12:00:00,6988.0000
2014-06-02 13:00:00,7080.9000
2014-06-02 14:00:00,7123.7000
2014-06-02 15:00:00,7182.4000
2014-06-02 16:00:00,7271.3000
2014-06-02 17:00:00,7260.7000
2014-06-02 18:00:00,6953.2000
2014-06-02 19:00:00,6746.7000
2014-06-02 20:00:00,6648.6000
2014-06-02 21:00:00,6530.3000
2014-06-02 22:00:00,6161.2000
2014-06-02 23:00:00,5649.9000
2014-06-03 00:00:00,5173.2000
2014-06-03 01:00:00,4876.2000
2014-06-03 02:00:00,4696.0000
2014-06-03 03:00:00,4611.0000
2014-06-03 04:00:00,4626.8000
2014-06-03 05:00:00,4818.0000
2014-06-03 06:00:00,5416.8000
2014-06-03 07:00:00,6165.7000
2014-06-03 08:00:00,6756.5000
2014-06-03 09:00:00,7231.7000
2014-06-03 10:00:00,7546.5000
2014-06-03 11:00:00,7785.6000
2014-06-03 12:00:00,7991.3000
2014-06-03 13:00:00,8149.2000
2014-06-03 14:00:00,8196.4000
2014-06-03 15:00:00,8181.2000
2014-06-03 16:00:00,8179.6000
2014-06-03 17:00:00,8105.2000
2014-06-03 18:00:00,7785.4000
2014-06-03 19:00:00,7557.3000
2014-06-03 20:00:00,7422.3000
2014-06-03 21:00:00,7197.4000
2014-06-03 22:00:00,6683.5000
2014-06-03 23:00:00,6080.5000
2014-06-04 00:00:00,5575.5000
2014-06-04 01:00:00,5229.9000
2014-06-04 02:00:00,5008.0000
2014-06-04 03:00:00,4899.2000
2014-06-04 04:00:00,4912.6000
2014-06-04 05:00:00,5074.2000
2014-06-04 06:00:00,5621.4000
2014-06-04 07:00:00,6297.1000
2014-06-04 08:00:00,6761.2000
2014-06-04 09:00:00,7160.0000
2014-06-04 10:00:00,7384.6000
2014-06-04 11:00:00,7569.1000
2014-06-04 12:00:00,7703.2000
2014-06-04 13:00:00,7820.6000
2014-06-04 14:00:00,7909.3000
2014-06-04 15:00:00,7968.1000
2014-06-04 16:00:00,7976.7000
2014-06-04 17:00:00,7805.5000
2014-06-04 18:00:00,7395.4000
2014-06-04 19:00:00,7141.2000
2014-06-04 20:00:00,7048.4000
2014-06-04 21:00:00,6899.7000
2014-06-04 22:00:00,6550.9000
2014-06-04 23:00:00,6056.6000
2014-06-05 00:00:00,5563.2000
2014-06-05 01:00:00,5225.7000
2014-06-05 02:00:00,5017.8000
2014-06-05 03:00:00,4920.3000
2014-06-05 04:00:00,4903.5000
2014-06-05 05:00:00,5094.9000
2014-06-05 06:00:00,5634.0000
2014-06-05 07:00:00,6215.2000
2014-06-05 08:00:00,6642.0000
2014-06-05 09:00:00,6886.5000
2014-06-05 10:00:00,6997.3000
2014-06-05 11:00:00,7038.3000
2014-06-05 12:00:00,7067.2000
2014-06-05 13:00:00,7122.9000
2014-06-05 14:00:00,7201.9000
2014-06-05 15:00:00,7283.7000
2014-06-05 16:00:00,7354.8000
2014-06-05 17:00:00,7327.6000
2014-06-05 18:00:00,7028.3000
2014-06-05 19:00:00,6758.0000
2014-06-05 20:00:00,6576.1000
2014-06-05 21:00:00,6422.1000
2014-06-05 22:00:00,6034.8000
2014-06-05 23:00:00,5575.0000
2014-06-06 00:00:00,5106.5000
2014-06-06 01:00:00,4774.2000
2014-06-06 02:00:00,4564.2000
2014-06-06 03:00:00,4456.3000
2014-06-06 04:00:00,4458.8000
2014-06-06 05:00:00,4629.5000
2014-06-06 06:00:00,5167.7000
2014-06-06 07:00:00,5808.9000
2014-06-06 08:00:00,6304.0000
2014-06-06 09:00:00,6659.8000
2014-06-06 10:00:00,6838.5000
2014-06-06 11:00:00,6920.3000
2014-06-06 12:00:00,6952.8000
2014-06-06 13:00:00,6999.4000
2014-06-06 14:00:00,7023.2000
2014-06-06 15:00:00,7096.6000
2014-06-06 16:00:00,7121.0000
2014-06-06 17:00:00,7058.4000
2014-06-06 18:00:00,6737.5000
2014-06-06 19:00:00,6520.2000
2014-06-06 20:00:00,6377.8000
2014-06-06 21:00:00,6250.6000
2014-06-06 22:00:00,5956.9000
2014-06-06 23:00:00,5564.1000
2014-06-07 00:00:00,5148.1000
2014-06-07 01:00:00,4849.8000
2014-06-07 02:00:00,4634.7000
2014-06-07 03:00:00,4505.9000
2014-06-07 04:00:00,4443.3000
2014-06-07 05:00:00,4412.4000
2014-06-07 06:00:00,4580.7000
2014-06-07 07:00:00,4921.8000
2014-06-07 08:00:00,5328.0000
2014-06-07 09:00:00,5689.0000
2014-06-07 10:00:00,5991.7000
2014-06-07 11:00:00,6171.4000
2014-06-07 12:00:00,6262.7000
2014-06-07 13:00:00,6290.0000
2014-06-07 14:00:00,6345.9000
2014-06-07 15:00:00,6390.0000
2014-06-07 16:00:00,6447.6000
2014-06-07 17:00:00,6457.7000
2014-06-07 18:00:00,6405.9000
2014-06-07 19:00:00,6297.1000
2014-06-07 20:00:00,6234.5000
2014-06-07 21:00:00,6239.7000
2014-06-07 22:00:00,6046.1000
2014-06-07 23:00:00,5772.3000
2014-06-08 00:00:00,5441.7000
2014-06-08 01:00:00,5154.4000
2014-06-08 02:00:00,4931.0000
2014-06-08 03:00:00,4780.3000
2014-06-08 04:00:00,4698.1000
2014-06-08 05:00:00,4621.1000
2014-06-08 06:00:00,4731.2000
2014-06-08 07:00:00,5025.0000
2014-06-08 08:00:00,5408.1000
2014-06-08 09:00:00,5750.0000
2014-06-08 10:00:00,6145.3000
2014-06-08 11:00:00,6418.1000
2014-06-08 12:00:00,6561.0000
2014-06-08 13:00:00,6643.2000
2014-06-08 14:00:00,6701.1000
2014-06-08 15:00:00,6772.5000
2014-06-08 16:00:00,6760.4000
2014-06-08 17:00:00,6664.1000
2014-06-08 18:00:00,6508.6000
2014-06-08 19:00:00,6430.2000
2014-06-08 20:00:00,6478.5000
2014-06-08 21:00:00,6520.5000
2014-06-08 22:00:00,6303.6000
2014-06-08 23:00:00,5913.0000
2014-06-09 00:00:00,5543.8000
2014-06-09 01:00:00,5263.3000
2014-06-09 02:00:00,5069.0000
2014-06-09 03:00:00,4993.7000
2014-06-09 04:00:00,4988.2000
2014-06-09 05:00:00,5184.6000
2014-06-09 06:00:00,5730.7000
2014-06-09 07:00:00,6351.9000
2014-06-09 08:00:00,6788.9000
2014-06-09 09:00:00,7080.0000
2014-06-09 10:00:00,7232.7000
2014-06-09 11:00:00,7309.4000
2014-06-09 12:00:00,7372.8000
2014-06-09 13:00:00,7409.3000
2014-06-09 14:00:00,7428.2000
2014-06-09 15:00:00,7422.8000
2014-06-09 16:00:00,7426.6000
2014-06-09 17:00:00,7345.8000
2014-06-09 18:00:00,7054.7000
2014-06-09 19:00:00,6838.7000
2014-06-09 20:00:00,6712.8000
2014-06-09 21:00:00,6523.2000
2014-06-09 22:00:00,6177.2000
2014-06-09 23:00:00,5705.4000
2014-06-10 00:00:00,5268.5000
2014-06-10 01:00:00,4985.4000
2014-06-10 02:00:00,4821.1000
2014-06-10 03:00:00,4739.3000
2014-06-10 04:00:00,4756.3000
2014-06-10 05:00:00,4966.6000
2014-06-10 06:00:00,5600.7000
2014-06-10 07:00:00,6305.8000
2014-06-10 08:00:00,6836.4000
2014-06-10 09:00:00,7194.4000
2014-06-10 10:00:00,7502.5000
2014-06-10 11:00:00,7679.8000
2014-06-10 12:00:00,7698.9000
2014-06-10 13:00:00,7720.5000
2014-06-10 14:00:00,7842.1000
2014-06-10 15:00:00,7950.2000
2014-06-10 16:00:00,8034.7000
2014-06-10 17:00:00,7958.1000
2014-06-10 18:00:00,7610.0000
2014-06-10 19:00:00,7371.8000
2014-06-10 20:00:00,7202.5000
2014-06-10 21:00:00,7071.4000
2014-06-10 22:00:00,6716.4000
2014-06-10 23:00:00,6187.6000
2014-06-11 00:00:00,5680.9000
2014-06-11 01:00:00,5360.0000
2014-06-11 02:00:00,5115.8000
2014-06-11 03:00:00,4945.2000
2014-06-11 04:00:00,4881.1000
2014-06-11 05:00:00,5049.6000
2014-06-11 06:00:00,5564.5000
2014-06-11 07:00:00,6181.1000
2014-06-11 08:00:00,6593.5000
2014-06-11 09:00:00,6831.3000
2014-06-11 10:00:00,6927.2000
2014-06-11 11:00:00,6968.4000
2014-06-11 12:00:00,6991.2000
2014-06-11 13:00:00,7030.9000
2014-06-11 14:00:00,7042.5000
2014-06-11 15:00:00,7059.0000
2014-06-11 16:00:00,7079.5000
2014-06-11 17:00:00,7029.8000
2014-06-11 18:00:00,6713.5000
2014-06-11 19:00:00,6458.5000
2014-06-11 20:00:00,6365.5000
2014-06-11 21:00:00,6221.3000
2014-06-11 22:00:00,5876.6000
2014-06-11 23:00:00,5402.7000
2014-06-12 00:00:00,4969.2000
2014-06-12 01:00:00,4676.5000
2014-06-12 02:00:00,4501.8000
2014-06-12 03:00:00,4416.4000
2014-06-12 04:00:00,4421.4000
2014-06-12 05:00:00,4613.5000
2014-06-12 06:00:00,5183.4000
2014-06-12 07:00:00,5848.8000
2014-06-12 08:00:00,6332.5000
2014-06-12 09:00:00,6645.7000
2014-06-12 10:00:00,6804.2000
2014-06-12 11:00:00,6900.1000
2014-06-12 12:00:00,6947.5000
2014-06-12 13:00:00,7049.3000
2014-06-12 14:00:00,7128.4000
2014-06-12 15:00:00,7188.4000
2014-06-12 16:00:00,7275.6000
2014-06-12 17:00:00,7257.5000
2014-06-12 18:00:00,6993.0000
2014-06-12 19:00:00,6831.8000
2014-06-12 20:00:00,6731.1000
2014-06-12 21:00:00,6564.1000
2014-06-12 22:00:00,6213.8000
2014-06-12 23:00:00,5745.2000
2014-06-13 00:00:00,5297.5000
2014-06-13 01:00:00,4985.7000
2014-06-13 02:00:00,4792.0000
2014-06-13 03:00:00,4706.9000
2014-06-13 04:00:00,4705.1000
2014-06-13 05:00:00,4910.4000
2014-06-13 06:00:00,5479.2000
2014-06-13 07:00:00,6152.1000
2014-06-13 08:00:00,6639.8000
2014-06-13 09:00:00,6936.6000
2014-06-13 10:00:00,7107.5000
2014-06-13 11:00:00,7271.9000
2014-06-13 12:00:00,7442.8000
2014-06-13 13:00:00,7638.3000
2014-06-13 14:00:00,7768.8000
2014-06-13 15:00:00,7897.6000
2014-06-13 16:00:00,7964.6000
2014-06-13 17:00:00,7815.0000
2014-06-13 18:00:00,7390.3000
2014-06-13 19:00:00,7140.2000
2014-06-13 20:00:00,6891.8000
2014-06-13 21:00:00,6671.1000
2014-06-13 22:00:00,6341.7000
2014-06-13 23:00:00,5954.6000
2014-06-14 00:00:00,5533.1000
2014-06-14 01:00:00,5215.4000
2014-06-14 02:00:00,5004.5000
2014-06-14 03:00:00,4878.2000
2014-06-14 04:00:00,4806.6000
2014-06-14 05:00:00,4770.6000
2014-06-14 06:00:00,4897.5000
2014-06-14 07:00:00,5195.3000
2014-06-14 08:00:00,5576.2000
2014-06-14 09:00:00,5964.0000
2014-06-14 10:00:00,6254.1000
2014-06-14 11:00:00,6381.4000
2014-06-14 12:00:00,6389.0000
2014-06-14 13:00:00,6325.4000
2014-06-14 14:00:00,6266.1000
2014-06-14 15:00:00,6184.5000
2014-06-14 16:00:00,6090.0000
2014-06-14 17:00:00,5971.5000
2014-06-14 18:00:00,5800.8000
2014-06-14 19:00:00,5654.3000
2014-06-14 20:00:00,5586.8000
2014-06-14 21:00:00,5589.7000
2014-06-14 22:00:00,5400.6000
2014-06-14 23:00:00,5116.2000
2014-06-15 00:00:00,4818.4000
2014-06-15 01:00:00,4574.0000
2014-06-15 02:00:00,4387.1000
2014-06-15 03:00:00,4277.3000
2014-06-15 04:00:00,4221.8000
2014-06-15 05:00:00,4175.0000
2014-06-15 06:00:00,4263.6000
2014-06-15 07:00:00,4498.9000
2014-06-15 08:00:00,4808.1000
2014-06-15 09:00:00,5123.7000
2014-06-15 10:00:00,5389.4000
2014-06-15 11:00:00,5576.4000
2014-06-15 12:00:00,5708.5000
2014-06-15 13:00:00,5780.0000
2014-06-15 14:00:00,5867.3000
2014-06-15 15:00:00,5948.2000
2014-06-15 16:00:00,6019.9000
2014-06-15 17:00:00,6053.6000
2014-06-15 18:00:00,6037.8000
2014-06-15 19:00:00,6002.5000
2014-06-15 20:00:00,6069.3000
2014-06-15 21:00:00,6157.8000
2014-06-15 22:00:00,5973.8000
2014-06-15 23:00:00,5647.6000
2014-06-16 00:00:00,5285.7000
2014-06-16 01:00:00,5010.5000
2014-06-16 02:00:00,4845.6000
2014-06-16 03:00:00,4756.1000
2014-06-16 04:00:00,4776.1000
2014-06-16 05:00:00,4970.0000
2014-06-16 06:00:00,5538.9000
2014-06-16 07:00:00,6211.8000
2014-06-16 08:00:00,6805.8000
2014-06-16 09:00:00,7220.4000
2014-06-16 10:00:00,7451.5000
2014-06-16 11:00:00,7589.1000
2014-06-16 12:00:00,7653.8000
2014-06-16 13:00:00,7690.4000
2014-06-16 14:00:00,7733.9000
2014-06-16 15:00:00,7800.6000
2014-06-16 16:00:00,7848.9000
2014-06-16 17:00:00,7739.4000
2014-06-16 18:00:00,7313.7000
2014-06-16 19:00:00,6996.5000
2014-06-16 20:00:00,6853.0000
2014-06-16 21:00:00,6755.3000
2014-06-16 22:00:00,6451.8000
2014-06-16 23:00:00,5977.6000
2014-06-17 00:00:00,5529.5000
2014-06-17 01:00:00,5251.7000
2014-06-17 02:00:00,5074.6000
2014-06-17 03:00:00,4993.5000
2014-06-17 04:00:00,5021.2000
2014-06-17 05:00:00,5266.4000
2014-06-17 06:00:00,5886.2000
2014-06-17 07:00:00,6630.3000
2014-06-17 08:00:00,7283.4000
2014-06-17 09:00:00,7759.1000
2014-06-17 10:00:00,8127.2000
2014-06-17 11:00:00,8402.4000
2014-06-17 12:00:00,8617.9000
2014-06-17 13:00:00,8821.2000
2014-06-17 14:00:00,8960.7000
2014-06-17 15:00:00,9097.4000
2014-06-17 16:00:00,9216.8000
2014-06-17 17:00:00,9162.1000
2014-06-17 18:00:00,8849.7000
2014-06-17 19:00:00,8575.1000
2014-06-17 20:00:00,8356.9000
2014-06-17 21:00:00,8259.5000
2014-06-17 22:00:00,7900.1000
2014-06-17 23:00:00,7379.0000
2014-06-18 00:00:00,6832.1000
2014-06-18 01:00:00,6474.2000
2014-06-18 02:00:00,6242.5000
2014-06-18 03:00:00,6161.0000
2014-06-18 04:00:00,6172.5000
2014-06-18 05:00:00,6381.2000
2014-06-18 06:00:00,6964.5000
2014-06-18 07:00:00,7691.5000
2014-06-18 08:00:00,8295.8000
2014-06-18 09:00:00,8708.7000
2014-06-18 10:00:00,9000.1000
2014-06-18 11:00:00,9203.6000
2014-06-18 12:00:00,9299.6000
2014-06-18 13:00:00,9446.7000
2014-06-18 14:00:00,9502.9000
2014-06-18 15:00:00,9586.8000
2014-06-18 16:00:00,9665.1000
2014-06-18 17:00:00,9606.7000
2014-06-18 18:00:00,9287.4000
2014-06-18 19:00:00,9006.6000
2014-06-18 20:00:00,8800.6000
2014-06-18 21:00:00,8697.8000
2014-06-18 22:00:00,8281.1000
2014-06-18 23:00:00,7644.8000
2014-06-19 00:00:00,7025.2000
2014-06-19 01:00:00,6605.4000
2014-06-19 02:00:00,6335.7000
2014-06-19 03:00:00,6171.5000
2014-06-19 04:00:00,6129.1000
2014-06-19 05:00:00,6274.7000
2014-06-19 06:00:00,6745.8000
2014-06-19 07:00:00,7277.5000
2014-06-19 08:00:00,7616.8000
2014-06-19 09:00:00,7838.5000
2014-06-19 10:00:00,7966.5000
2014-06-19 11:00:00,8120.0000
2014-06-19 12:00:00,8211.1000
2014-06-19 13:00:00,8248.9000
2014-06-19 14:00:00,8214.9000
2014-06-19 15:00:00,8214.6000
2014-06-19 16:00:00,8310.7000
2014-06-19 17:00:00,8344.3000
2014-06-19 18:00:00,8110.0000
2014-06-19 19:00:00,7886.4000
2014-06-19 20:00:00,7704.6000
2014-06-19 21:00:00,7633.4000
2014-06-19 22:00:00,7294.9000
2014-06-19 23:00:00,6776.6000
2014-06-20 00:00:00,6223.4000
2014-06-20 01:00:00,5807.9000
2014-06-20 02:00:00,5466.7000
2014-06-20 03:00:00,5262.1000
2014-06-20 04:00:00,5189.3000
2014-06-20 05:00:00,5299.6000
2014-06-20 06:00:00,5820.1000
2014-06-20 07:00:00,6461.5000
2014-06-20 08:00:00,6983.7000
2014-06-20 09:00:00,7330.0000
2014-06-20 10:00:00,7532.7000
2014-06-20 11:00:00,7641.7000
2014-06-20 12:00:00,7709.3000
2014-06-20 13:00:00,7791.0000
2014-06-20 14:00:00,7848.0000
2014-06-20 15:00:00,7917.1000
2014-06-20 16:00:00,7943.2000
2014-06-20 17:00:00,7855.1000
2014-06-20 18:00:00,7469.6000
2014-06-20 19:00:00,7127.8000
2014-06-20 20:00:00,6935.4000
2014-06-20 21:00:00,6821.5000
2014-06-20 22:00:00,6519.4000
2014-06-20 23:00:00,6144.5000
2014-06-21 00:00:00,5706.3000
2014-06-21 01:00:00,5363.5000
2014-06-21 02:00:00,5105.5000
2014-06-21 03:00:00,4913.2000
2014-06-21 04:00:00,4808.3000
2014-06-21 05:00:00,4740.5000
2014-06-21 06:00:00,4890.4000
2014-06-21 07:00:00,5202.3000
2014-06-21 08:00:00,5580.5000
2014-06-21 09:00:00,5927.4000
2014-06-21 10:00:00,6178.4000
2014-06-21 11:00:00,6330.7000
2014-06-21 12:00:00,6399.7000
2014-06-21 13:00:00,6393.2000
2014-06-21 14:00:00,6395.8000
2014-06-21 15:00:00,6387.7000
2014-06-21 16:00:00,6377.1000
2014-06-21 17:00:00,6323.8000
2014-06-21 18:00:00,6244.6000
2014-06-21 19:00:00,6120.6000
2014-06-21 20:00:00,6020.6000
2014-06-21 21:00:00,6039.7000
2014-06-21 22:00:00,5885.9000
2014-06-21 23:00:00,5629.8000
2014-06-22 00:00:00,5353.8000
2014-06-22 01:00:00,5106.1000
2014-06-22 02:00:00,4925.2000
2014-06-22 03:00:00,4798.6000
2014-06-22 04:00:00,4721.4000
2014-06-22 05:00:00,4669.8000
2014-06-22 06:00:00,4765.1000
2014-06-22 07:00:00,4964.7000
2014-06-22 08:00:00,5251.2000
2014-06-22 09:00:00,5583.0000
2014-06-22 10:00:00,5906.3000
2014-06-22 11:00:00,6115.2000
2014-06-22 12:00:00,6252.0000
2014-06-22 13:00:00,6294.8000
2014-06-22 14:00:00,6328.7000
2014-06-22 15:00:00,6348.7000
2014-06-22 16:00:00,6344.3000
2014-06-22 17:00:00,6343.5000
2014-06-22 18:00:00,6287.2000
2014-06-22 19:00:00,6157.2000
2014-06-22 20:00:00,6131.0000
2014-06-22 21:00:00,6216.4000
2014-06-22 22:00:00,6044.5000
2014-06-22 23:00:00,5718.7000
2014-06-23 00:00:00,5384.8000
2014-06-23 01:00:00,5140.0000
2014-06-23 02:00:00,4971.7000
2014-06-23 03:00:00,4908.1000
2014-06-23 04:00:00,4938.3000
2014-06-23 05:00:00,5160.5000
2014-06-23 06:00:00,5745.7000
2014-06-23 07:00:00,6467.9000
2014-06-23 08:00:00,7075.0000
2014-06-23 09:00:00,7496.9000
2014-06-23 10:00:00,7763.2000
2014-06-23 11:00:00,7937.2000
2014-06-23 12:00:00,8072.5000
2014-06-23 13:00:00,8166.6000
2014-06-23 14:00:00,8202.5000
2014-06-23 15:00:00,8202.0000
2014-06-23 16:00:00,8135.6000
2014-06-23 17:00:00,7988.1000
2014-06-23 18:00:00,7544.1000
2014-06-23 19:00:00,7208.3000
2014-06-23 20:00:00,7041.4000
2014-06-23 21:00:00,6988.5000
2014-06-23 22:00:00,6675.7000
2014-06-23 23:00:00,6192.3000
2014-06-24 00:00:00,5713.3000
2014-06-24 01:00:00,5372.2000
2014-06-24 02:00:00,5165.5000
2014-06-24 03:00:00,5062.2000
2014-06-24 04:00:00,5073.7000
2014-06-24 05:00:00,5286.0000
2014-06-24 06:00:00,5909.8000
2014-06-24 07:00:00,6636.5000
2014-06-24 08:00:00,7206.6000
2014-06-24 09:00:00,7582.2000
2014-06-24 10:00:00,7807.5000
2014-06-24 11:00:00,7972.3000
2014-06-24 12:00:00,8119.8000
2014-06-24 13:00:00,8196.2000
2014-06-24 14:00:00,8203.5000
2014-06-24 15:00:00,8265.1000
2014-06-24 16:00:00,8327.8000
2014-06-24 17:00:00,8206.2000
2014-06-24 18:00:00,7816.9000
2014-06-24 19:00:00,7478.3000
2014-06-24 20:00:00,7247.8000
2014-06-24 21:00:00,7147.8000
2014-06-24 22:00:00,6788.1000
2014-06-24 23:00:00,6281.5000
2014-06-25 00:00:00,5835.3000
2014-06-25 01:00:00,5547.9000
2014-06-25 02:00:00,5371.3000
2014-06-25 03:00:00,5304.9000
2014-06-25 04:00:00,5332.0000
2014-06-25 05:00:00,5567.1000
2014-06-25 06:00:00,6218.8000
2014-06-25 07:00:00,6949.3000
2014-06-25 08:00:00,7507.4000
2014-06-25 09:00:00,7903.8000
2014-06-25 10:00:00,8203.0000
2014-06-25 11:00:00,8478.8000
2014-06-25 12:00:00,8719.7000
2014-06-25 13:00:00,8907.2000
2014-06-25 14:00:00,9078.4000
2014-06-25 15:00:00,9197.0000
2014-06-25 16:00:00,9175.7000
2014-06-25 17:00:00,9064.2000
2014-06-25 18:00:00,8635.0000
2014-06-25 19:00:00,8314.0000
2014-06-25 20:00:00,8153.1000
2014-06-25 21:00:00,8036.8000
2014-06-25 22:00:00,7631.8000
2014-06-25 23:00:00,7110.0000
2014-06-26 00:00:00,6536.5000
2014-06-26 01:00:00,6153.4000
2014-06-26 02:00:00,5901.6000
2014-06-26 03:00:00,5787.4000
2014-06-26 04:00:00,5786.4000
2014-06-26 05:00:00,5980.0000
2014-06-26 06:00:00,6564.7000
2014-06-26 07:00:00,7295.1000
2014-06-26 08:00:00,7883.0000
2014-06-26 09:00:00,8330.6000
2014-06-26 10:00:00,8590.2000
2014-06-26 11:00:00,8760.3000
2014-06-26 12:00:00,8924.2000
2014-06-26 13:00:00,9061.7000
2014-06-26 14:00:00,9141.1000
2014-06-26 15:00:00,9157.1000
2014-06-26 16:00:00,9093.3000
2014-06-26 17:00:00,9064.9000
2014-06-26 18:00:00,8713.8000
2014-06-26 19:00:00,8434.1000
2014-06-26 20:00:00,8254.9000
2014-06-26 21:00:00,8140.9000
2014-06-26 22:00:00,7736.5000
2014-06-26 23:00:00,7147.7000
2014-06-27 00:00:00,6544.4000
2014-06-27 01:00:00,6128.3000
2014-06-27 02:00:00,5838.8000
2014-06-27 03:00:00,5666.8000
2014-06-27 04:00:00,5623.4000
2014-06-27 05:00:00,5781.3000
2014-06-27 06:00:00,6261.2000
2014-06-27 07:00:00,6875.4000
2014-06-27 08:00:00,7379.4000
2014-06-27 09:00:00,7794.6000
2014-06-27 10:00:00,8026.0000
2014-06-27 11:00:00,8187.8000
2014-06-27 12:00:00,8275.7000
2014-06-27 13:00:00,8345.4000
2014-06-27 14:00:00,8410.6000
2014-06-27 15:00:00,8411.2000
2014-06-27 16:00:00,8379.6000
2014-06-27 17:00:00,8236.1000
2014-06-27 18:00:00,7789.1000
2014-06-27 19:00:00,7392.3000
2014-06-27 20:00:00,7117.0000
2014-06-27 21:00:00,6980.6000
2014-06-27 22:00:00,6691.6000
2014-06-27 23:00:00,6292.6000
2014-06-28 00:00:00,5880.0000
2014-06-28 01:00:00,5577.0000
2014-06-28 02:00:00,5350.6000
2014-06-28 03:00:00,5204.3000
2014-06-28 04:00:00,5115.6000
2014-06-28 05:00:00,5067.9000
2014-06-28 06:00:00,5244.1000
2014-06-28 07:00:00,5592.8000
2014-06-28 08:00:00,6028.6000
2014-06-28 09:00:00,6440.1000
2014-06-28 10:00:00,6823.5000
2014-06-28 11:00:00,7081.5000
2014-06-28 12:00:00,7207.0000
2014-06-28 13:00:00,7237.0000
2014-06-28 14:00:00,7243.7000
2014-06-28 15:00:00,7286.4000
2014-06-28 16:00:00,7274.8000
2014-06-28 17:00:00,7227.5000
2014-06-28 18:00:00,7003.1000
2014-06-28 19:00:00,6756.8000
2014-06-28 20:00:00,6640.5000
